 'tryton/binutils/2.34' load complete.
 'tryton/compiler/gcc/7.4' load complete.
 'tryton/python3/3.5.6' load complete.

Loading tryton/python3/3.5.6
  Loading requirement: tryton/binutils/2.34 tryton/compiler/gcc/7.4
iter.      J_T    ∫gₐ(t)dt          J       ΔJ_T         ΔJ  secs
4296  1.00e+00    3.84e-10   1.00e+00  -7.69e-10  -3.84e-10    15
4297  1.00e+00    3.85e-10   1.00e+00  -7.70e-10  -3.85e-10    15
4298  1.00e+00    3.86e-10   1.00e+00  -7.71e-10  -3.86e-10    15
4299  1.00e+00    3.86e-10   1.00e+00  -7.72e-10  -3.86e-10    15
4300  1.00e+00    3.87e-10   1.00e+00  -7.74e-10  -3.87e-10    15
4301  1.00e+00    3.87e-10   1.00e+00  -7.75e-10  -3.87e-10    15
4302  1.00e+00    3.88e-10   1.00e+00  -7.76e-10  -3.88e-10    15
4303  1.00e+00    3.89e-10   1.00e+00  -7.77e-10  -3.89e-10    15
4304  1.00e+00    3.89e-10   1.00e+00  -7.79e-10  -3.89e-10    15
4305  1.00e+00    3.90e-10   1.00e+00  -7.80e-10  -3.90e-10    15
4306  1.00e+00    3.91e-10   1.00e+00  -7.81e-10  -3.91e-10    15
4307  1.00e+00    3.91e-10   1.00e+00  -7.82e-10  -3.91e-10    15
4308  1.00e+00    3.92e-10   1.00e+00  -7.84e-10  -3.92e-10    15
4309  1.00e+00    3.92e-10   1.00e+00  -7.85e-10  -3.92e-10    15
4310  1.00e+00    3.93e-10   1.00e+00  -7.86e-10  -3.93e-10    15
4311  1.00e+00    3.94e-10   1.00e+00  -7.87e-10  -3.94e-10    15
4312  1.00e+00    3.94e-10   1.00e+00  -7.89e-10  -3.94e-10    15
4313  1.00e+00    3.95e-10   1.00e+00  -7.90e-10  -3.95e-10    15
4314  1.00e+00    3.96e-10   1.00e+00  -7.91e-10  -3.96e-10    15
4315  1.00e+00    3.96e-10   1.00e+00  -7.93e-10  -3.96e-10    15
4316  1.00e+00    3.97e-10   1.00e+00  -7.94e-10  -3.97e-10    15
4317  1.00e+00    3.98e-10   1.00e+00  -7.95e-10  -3.98e-10    15
4318  1.00e+00    3.98e-10   1.00e+00  -7.96e-10  -3.98e-10    15
4319  1.00e+00    3.99e-10   1.00e+00  -7.98e-10  -3.99e-10    15
4320  1.00e+00    4.00e-10   1.00e+00  -7.99e-10  -4.00e-10    15
4321  1.00e+00    4.00e-10   1.00e+00  -8.00e-10  -4.00e-10    15
4322  1.00e+00    4.01e-10   1.00e+00  -8.02e-10  -4.01e-10    15
4323  1.00e+00    4.01e-10   1.00e+00  -8.03e-10  -4.01e-10    15
4324  1.00e+00    4.02e-10   1.00e+00  -8.04e-10  -4.02e-10    15
4325  1.00e+00    4.03e-10   1.00e+00  -8.06e-10  -4.03e-10    15
4326  1.00e+00    4.03e-10   1.00e+00  -8.07e-10  -4.03e-10    15
4327  1.00e+00    4.04e-10   1.00e+00  -8.08e-10  -4.04e-10    15
4328  1.00e+00    4.05e-10   1.00e+00  -8.09e-10  -4.05e-10    15
4329  1.00e+00    4.05e-10   1.00e+00  -8.11e-10  -4.05e-10    15
4330  1.00e+00    4.06e-10   1.00e+00  -8.12e-10  -4.06e-10    15
4331  1.00e+00    4.07e-10   1.00e+00  -8.13e-10  -4.07e-10    15
4332  1.00e+00    4.07e-10   1.00e+00  -8.15e-10  -4.07e-10    15
4333  1.00e+00    4.08e-10   1.00e+00  -8.16e-10  -4.08e-10    15
4334  1.00e+00    4.09e-10   1.00e+00  -8.17e-10  -4.09e-10    15
4335  1.00e+00    4.09e-10   1.00e+00  -8.19e-10  -4.09e-10    15
4336  1.00e+00    4.10e-10   1.00e+00  -8.20e-10  -4.10e-10    15
4337  1.00e+00    4.11e-10   1.00e+00  -8.21e-10  -4.11e-10    15
4338  1.00e+00    4.11e-10   1.00e+00  -8.23e-10  -4.11e-10    15
4339  1.00e+00    4.12e-10   1.00e+00  -8.24e-10  -4.12e-10    15
4340  1.00e+00    4.13e-10   1.00e+00  -8.25e-10  -4.13e-10    15
4341  1.00e+00    4.13e-10   1.00e+00  -8.27e-10  -4.13e-10    15
4342  1.00e+00    4.14e-10   1.00e+00  -8.28e-10  -4.14e-10    15
4343  1.00e+00    4.15e-10   1.00e+00  -8.29e-10  -4.15e-10    15
4344  1.00e+00    4.15e-10   1.00e+00  -8.31e-10  -4.15e-10    15
4345  1.00e+00    4.16e-10   1.00e+00  -8.32e-10  -4.16e-10    15
4346  1.00e+00    4.17e-10   1.00e+00  -8.33e-10  -4.17e-10    15
4347  1.00e+00    4.17e-10   1.00e+00  -8.35e-10  -4.17e-10    15
4348  1.00e+00    4.18e-10   1.00e+00  -8.36e-10  -4.18e-10    15
4349  1.00e+00    4.19e-10   1.00e+00  -8.38e-10  -4.19e-10    15
4350  1.00e+00    4.19e-10   1.00e+00  -8.39e-10  -4.19e-10    15
4351  1.00e+00    4.20e-10   1.00e+00  -8.40e-10  -4.20e-10    15
4352  1.00e+00    4.21e-10   1.00e+00  -8.42e-10  -4.21e-10    15
4353  1.00e+00    4.22e-10   1.00e+00  -8.43e-10  -4.21e-10    15
4354  1.00e+00    4.22e-10   1.00e+00  -8.44e-10  -4.22e-10    15
4355  1.00e+00    4.23e-10   1.00e+00  -8.46e-10  -4.23e-10    15
4356  1.00e+00    4.24e-10   1.00e+00  -8.47e-10  -4.24e-10    15
4357  1.00e+00    4.24e-10   1.00e+00  -8.48e-10  -4.24e-10    15
4358  1.00e+00    4.25e-10   1.00e+00  -8.50e-10  -4.25e-10    15
4359  1.00e+00    4.26e-10   1.00e+00  -8.51e-10  -4.26e-10    15
4360  1.00e+00    4.26e-10   1.00e+00  -8.53e-10  -4.26e-10    15
4361  1.00e+00    4.27e-10   1.00e+00  -8.54e-10  -4.27e-10    15
4362  1.00e+00    4.28e-10   1.00e+00  -8.55e-10  -4.28e-10    15
4363  1.00e+00    4.28e-10   1.00e+00  -8.57e-10  -4.28e-10    15
4364  1.00e+00    4.29e-10   1.00e+00  -8.58e-10  -4.29e-10    15
4365  1.00e+00    4.30e-10   1.00e+00  -8.60e-10  -4.30e-10    15
4366  1.00e+00    4.30e-10   1.00e+00  -8.61e-10  -4.30e-10    15
4367  1.00e+00    4.31e-10   1.00e+00  -8.62e-10  -4.31e-10    15
4368  1.00e+00    4.32e-10   1.00e+00  -8.64e-10  -4.32e-10    15
4369  1.00e+00    4.33e-10   1.00e+00  -8.65e-10  -4.33e-10    15
4370  1.00e+00    4.33e-10   1.00e+00  -8.67e-10  -4.33e-10    15
4371  1.00e+00    4.34e-10   1.00e+00  -8.68e-10  -4.34e-10    15
4372  1.00e+00    4.35e-10   1.00e+00  -8.69e-10  -4.35e-10    15
4373  1.00e+00    4.35e-10   1.00e+00  -8.71e-10  -4.35e-10    15
4374  1.00e+00    4.36e-10   1.00e+00  -8.72e-10  -4.36e-10    15
4375  1.00e+00    4.37e-10   1.00e+00  -8.74e-10  -4.37e-10    15
4376  1.00e+00    4.38e-10   1.00e+00  -8.75e-10  -4.38e-10    15
4377  1.00e+00    4.38e-10   1.00e+00  -8.76e-10  -4.38e-10    15
4378  1.00e+00    4.39e-10   1.00e+00  -8.78e-10  -4.39e-10    15
4379  1.00e+00    4.40e-10   1.00e+00  -8.79e-10  -4.40e-10    15
4380  1.00e+00    4.40e-10   1.00e+00  -8.81e-10  -4.40e-10    15
4381  1.00e+00    4.41e-10   1.00e+00  -8.82e-10  -4.41e-10    15
4382  1.00e+00    4.42e-10   1.00e+00  -8.84e-10  -4.42e-10    15
4383  1.00e+00    4.43e-10   1.00e+00  -8.85e-10  -4.43e-10    15
4384  1.00e+00    4.43e-10   1.00e+00  -8.86e-10  -4.43e-10    15
4385  1.00e+00    4.44e-10   1.00e+00  -8.88e-10  -4.44e-10    15
4386  1.00e+00    4.45e-10   1.00e+00  -8.89e-10  -4.45e-10    15
4387  1.00e+00    4.45e-10   1.00e+00  -8.91e-10  -4.45e-10    15
4388  1.00e+00    4.46e-10   1.00e+00  -8.92e-10  -4.46e-10    15
4389  1.00e+00    4.47e-10   1.00e+00  -8.94e-10  -4.47e-10    15
4390  1.00e+00    4.48e-10   1.00e+00  -8.95e-10  -4.48e-10    15
4391  1.00e+00    4.48e-10   1.00e+00  -8.97e-10  -4.48e-10    15
4392  1.00e+00    4.49e-10   1.00e+00  -8.98e-10  -4.49e-10    15
4393  1.00e+00    4.50e-10   1.00e+00  -9.00e-10  -4.50e-10    15
4394  1.00e+00    4.50e-10   1.00e+00  -9.01e-10  -4.50e-10    15
4395  1.00e+00    4.51e-10   1.00e+00  -9.02e-10  -4.51e-10    15
4396  1.00e+00    4.52e-10   1.00e+00  -9.04e-10  -4.52e-10    15
4397  1.00e+00    4.53e-10   1.00e+00  -9.05e-10  -4.53e-10    15
4398  1.00e+00    4.53e-10   1.00e+00  -9.07e-10  -4.53e-10    15
4399  1.00e+00    4.54e-10   1.00e+00  -9.08e-10  -4.54e-10    15
4400  1.00e+00    4.55e-10   1.00e+00  -9.10e-10  -4.55e-10    15
4401  1.00e+00    4.56e-10   1.00e+00  -9.11e-10  -4.56e-10    15
4402  1.00e+00    4.56e-10   1.00e+00  -9.13e-10  -4.56e-10    15
4403  1.00e+00    4.57e-10   1.00e+00  -9.14e-10  -4.57e-10    15
4404  1.00e+00    4.58e-10   1.00e+00  -9.16e-10  -4.58e-10    15
4405  1.00e+00    4.59e-10   1.00e+00  -9.17e-10  -4.59e-10    15
4406  1.00e+00    4.59e-10   1.00e+00  -9.19e-10  -4.59e-10    15
4407  1.00e+00    4.60e-10   1.00e+00  -9.20e-10  -4.60e-10    15
4408  1.00e+00    4.61e-10   1.00e+00  -9.22e-10  -4.61e-10    15
4409  1.00e+00    4.62e-10   1.00e+00  -9.23e-10  -4.62e-10    15
4410  1.00e+00    4.62e-10   1.00e+00  -9.25e-10  -4.62e-10    15
4411  1.00e+00    4.63e-10   1.00e+00  -9.26e-10  -4.63e-10    15
4412  1.00e+00    4.64e-10   1.00e+00  -9.28e-10  -4.64e-10    15
4413  1.00e+00    4.65e-10   1.00e+00  -9.29e-10  -4.65e-10    15
4414  1.00e+00    4.65e-10   1.00e+00  -9.31e-10  -4.65e-10    15
4415  1.00e+00    4.66e-10   1.00e+00  -9.32e-10  -4.66e-10    15
4416  1.00e+00    4.67e-10   1.00e+00  -9.34e-10  -4.67e-10    15
4417  1.00e+00    4.68e-10   1.00e+00  -9.35e-10  -4.68e-10    15
4418  1.00e+00    4.68e-10   1.00e+00  -9.37e-10  -4.68e-10    15
4419  1.00e+00    4.69e-10   1.00e+00  -9.38e-10  -4.69e-10    15
4420  1.00e+00    4.70e-10   1.00e+00  -9.40e-10  -4.70e-10    15
4421  1.00e+00    4.71e-10   1.00e+00  -9.41e-10  -4.71e-10    15
4422  1.00e+00    4.71e-10   1.00e+00  -9.43e-10  -4.71e-10    15
4423  1.00e+00    4.72e-10   1.00e+00  -9.44e-10  -4.72e-10    15
4424  1.00e+00    4.73e-10   1.00e+00  -9.46e-10  -4.73e-10    15
4425  1.00e+00    4.74e-10   1.00e+00  -9.47e-10  -4.74e-10    15
4426  1.00e+00    4.75e-10   1.00e+00  -9.49e-10  -4.75e-10    15
4427  1.00e+00    4.75e-10   1.00e+00  -9.51e-10  -4.75e-10    15
4428  1.00e+00    4.76e-10   1.00e+00  -9.52e-10  -4.76e-10    15
4429  1.00e+00    4.77e-10   1.00e+00  -9.54e-10  -4.77e-10    15
4430  1.00e+00    4.78e-10   1.00e+00  -9.55e-10  -4.78e-10    15
4431  1.00e+00    4.78e-10   1.00e+00  -9.57e-10  -4.78e-10    15
4432  1.00e+00    4.79e-10   1.00e+00  -9.58e-10  -4.79e-10    15
4433  1.00e+00    4.80e-10   1.00e+00  -9.60e-10  -4.80e-10    15
4434  1.00e+00    4.81e-10   1.00e+00  -9.61e-10  -4.81e-10    15
4435  1.00e+00    4.81e-10   1.00e+00  -9.63e-10  -4.81e-10    15
4436  1.00e+00    4.82e-10   1.00e+00  -9.65e-10  -4.82e-10    15
4437  1.00e+00    4.83e-10   1.00e+00  -9.66e-10  -4.83e-10    15
4438  1.00e+00    4.84e-10   1.00e+00  -9.68e-10  -4.84e-10    15
4439  1.00e+00    4.85e-10   1.00e+00  -9.69e-10  -4.85e-10    15
4440  1.00e+00    4.85e-10   1.00e+00  -9.71e-10  -4.85e-10    15
4441  1.00e+00    4.86e-10   1.00e+00  -9.72e-10  -4.86e-10    15
4442  1.00e+00    4.87e-10   1.00e+00  -9.74e-10  -4.87e-10    15
4443  1.00e+00    4.88e-10   1.00e+00  -9.76e-10  -4.88e-10    15
4444  1.00e+00    4.89e-10   1.00e+00  -9.77e-10  -4.89e-10    15
4445  1.00e+00    4.89e-10   1.00e+00  -9.79e-10  -4.89e-10    15
4446  1.00e+00    4.90e-10   1.00e+00  -9.80e-10  -4.90e-10    15
4447  1.00e+00    4.91e-10   1.00e+00  -9.82e-10  -4.91e-10    15
4448  1.00e+00    4.92e-10   1.00e+00  -9.84e-10  -4.92e-10    15
4449  1.00e+00    4.93e-10   1.00e+00  -9.85e-10  -4.93e-10    15
4450  1.00e+00    4.93e-10   1.00e+00  -9.87e-10  -4.93e-10    15
4451  1.00e+00    4.94e-10   1.00e+00  -9.88e-10  -4.94e-10    15
4452  1.00e+00    4.95e-10   1.00e+00  -9.90e-10  -4.95e-10    15
4453  1.00e+00    4.96e-10   1.00e+00  -9.92e-10  -4.96e-10    15
4454  1.00e+00    4.97e-10   1.00e+00  -9.93e-10  -4.97e-10    15
4455  1.00e+00    4.97e-10   1.00e+00  -9.95e-10  -4.97e-10    15
4456  1.00e+00    4.98e-10   1.00e+00  -9.96e-10  -4.98e-10    15
4457  1.00e+00    4.99e-10   1.00e+00  -9.98e-10  -4.99e-10    15
4458  1.00e+00    5.00e-10   1.00e+00  -1.00e-09  -5.00e-10    15
4459  1.00e+00    5.01e-10   1.00e+00  -1.00e-09  -5.01e-10    15
4460  1.00e+00    5.01e-10   1.00e+00  -1.00e-09  -5.01e-10    15
4461  1.00e+00    5.02e-10   1.00e+00  -1.00e-09  -5.02e-10    15
4462  1.00e+00    5.03e-10   1.00e+00  -1.01e-09  -5.03e-10    15
4463  1.00e+00    5.04e-10   1.00e+00  -1.01e-09  -5.04e-10    15
4464  1.00e+00    5.05e-10   1.00e+00  -1.01e-09  -5.05e-10    15
4465  1.00e+00    5.06e-10   1.00e+00  -1.01e-09  -5.06e-10    15
4466  1.00e+00    5.06e-10   1.00e+00  -1.01e-09  -5.06e-10    15
4467  1.00e+00    5.07e-10   1.00e+00  -1.01e-09  -5.07e-10    15
4468  1.00e+00    5.08e-10   1.00e+00  -1.02e-09  -5.08e-10    15
4469  1.00e+00    5.09e-10   1.00e+00  -1.02e-09  -5.09e-10    15
4470  1.00e+00    5.10e-10   1.00e+00  -1.02e-09  -5.10e-10    15
4471  1.00e+00    5.10e-10   1.00e+00  -1.02e-09  -5.10e-10    15
4472  1.00e+00    5.11e-10   1.00e+00  -1.02e-09  -5.11e-10    15
4473  1.00e+00    5.12e-10   1.00e+00  -1.02e-09  -5.12e-10    15
4474  1.00e+00    5.13e-10   1.00e+00  -1.03e-09  -5.13e-10    15
4475  1.00e+00    5.14e-10   1.00e+00  -1.03e-09  -5.14e-10    15
4476  1.00e+00    5.15e-10   1.00e+00  -1.03e-09  -5.15e-10    15
4477  1.00e+00    5.15e-10   1.00e+00  -1.03e-09  -5.15e-10    15
4478  1.00e+00    5.16e-10   1.00e+00  -1.03e-09  -5.16e-10    15
4479  1.00e+00    5.17e-10   1.00e+00  -1.03e-09  -5.17e-10    15
4480  1.00e+00    5.18e-10   1.00e+00  -1.04e-09  -5.18e-10    15
4481  1.00e+00    5.19e-10   1.00e+00  -1.04e-09  -5.19e-10    15
4482  1.00e+00    5.20e-10   1.00e+00  -1.04e-09  -5.20e-10    15
4483  1.00e+00    5.21e-10   1.00e+00  -1.04e-09  -5.21e-10    15
4484  1.00e+00    5.21e-10   1.00e+00  -1.04e-09  -5.21e-10    15
4485  1.00e+00    5.22e-10   1.00e+00  -1.04e-09  -5.22e-10    15
4486  1.00e+00    5.23e-10   1.00e+00  -1.05e-09  -5.23e-10    15
4487  1.00e+00    5.24e-10   1.00e+00  -1.05e-09  -5.24e-10    15
4488  1.00e+00    5.25e-10   1.00e+00  -1.05e-09  -5.25e-10    15
4489  1.00e+00    5.26e-10   1.00e+00  -1.05e-09  -5.26e-10    15
4490  1.00e+00    5.26e-10   1.00e+00  -1.05e-09  -5.26e-10    15
4491  1.00e+00    5.27e-10   1.00e+00  -1.05e-09  -5.27e-10    15
4492  1.00e+00    5.28e-10   1.00e+00  -1.06e-09  -5.28e-10    15
4493  1.00e+00    5.29e-10   1.00e+00  -1.06e-09  -5.29e-10    15
4494  1.00e+00    5.30e-10   1.00e+00  -1.06e-09  -5.30e-10    15
4495  1.00e+00    5.31e-10   1.00e+00  -1.06e-09  -5.31e-10    15
4496  1.00e+00    5.32e-10   1.00e+00  -1.06e-09  -5.32e-10    15
4497  1.00e+00    5.33e-10   1.00e+00  -1.07e-09  -5.33e-10    15
4498  1.00e+00    5.33e-10   1.00e+00  -1.07e-09  -5.33e-10    15
4499  1.00e+00    5.34e-10   1.00e+00  -1.07e-09  -5.34e-10    15
4500  1.00e+00    5.35e-10   1.00e+00  -1.07e-09  -5.35e-10    15
4501  1.00e+00    5.36e-10   1.00e+00  -1.07e-09  -5.36e-10    15
4502  1.00e+00    5.37e-10   1.00e+00  -1.07e-09  -5.37e-10    15
4503  1.00e+00    5.38e-10   1.00e+00  -1.08e-09  -5.38e-10    15
4504  1.00e+00    5.39e-10   1.00e+00  -1.08e-09  -5.39e-10    15
4505  1.00e+00    5.39e-10   1.00e+00  -1.08e-09  -5.39e-10    15
4506  1.00e+00    5.40e-10   1.00e+00  -1.08e-09  -5.40e-10    15
4507  1.00e+00    5.41e-10   1.00e+00  -1.08e-09  -5.41e-10    15
4508  1.00e+00    5.42e-10   1.00e+00  -1.08e-09  -5.42e-10    15
4509  1.00e+00    5.43e-10   1.00e+00  -1.09e-09  -5.43e-10    15
4510  1.00e+00    5.44e-10   1.00e+00  -1.09e-09  -5.44e-10    15
4511  1.00e+00    5.45e-10   1.00e+00  -1.09e-09  -5.45e-10    15
4512  1.00e+00    5.46e-10   1.00e+00  -1.09e-09  -5.46e-10    15
4513  1.00e+00    5.47e-10   1.00e+00  -1.09e-09  -5.47e-10    15
4514  1.00e+00    5.47e-10   1.00e+00  -1.09e-09  -5.47e-10    15
4515  1.00e+00    5.48e-10   1.00e+00  -1.10e-09  -5.48e-10    15
4516  1.00e+00    5.49e-10   1.00e+00  -1.10e-09  -5.49e-10    15
4517  1.00e+00    5.50e-10   1.00e+00  -1.10e-09  -5.50e-10    15
4518  1.00e+00    5.51e-10   1.00e+00  -1.10e-09  -5.51e-10    15
4519  1.00e+00    5.52e-10   1.00e+00  -1.10e-09  -5.52e-10    15
4520  1.00e+00    5.53e-10   1.00e+00  -1.11e-09  -5.53e-10    15
4521  1.00e+00    5.54e-10   1.00e+00  -1.11e-09  -5.54e-10    15
4522  1.00e+00    5.55e-10   1.00e+00  -1.11e-09  -5.55e-10    15
4523  1.00e+00    5.55e-10   1.00e+00  -1.11e-09  -5.55e-10    15
4524  1.00e+00    5.56e-10   1.00e+00  -1.11e-09  -5.56e-10    15
4525  1.00e+00    5.57e-10   1.00e+00  -1.11e-09  -5.57e-10    15
4526  1.00e+00    5.58e-10   1.00e+00  -1.12e-09  -5.58e-10    15
4527  1.00e+00    5.59e-10   1.00e+00  -1.12e-09  -5.59e-10    15
4528  1.00e+00    5.60e-10   1.00e+00  -1.12e-09  -5.60e-10    15
4529  1.00e+00    5.61e-10   1.00e+00  -1.12e-09  -5.61e-10    15
4530  1.00e+00    5.62e-10   1.00e+00  -1.12e-09  -5.62e-10    15
4531  1.00e+00    5.63e-10   1.00e+00  -1.13e-09  -5.63e-10    15
4532  1.00e+00    5.64e-10   1.00e+00  -1.13e-09  -5.64e-10    15
4533  1.00e+00    5.65e-10   1.00e+00  -1.13e-09  -5.65e-10    15
4534  1.00e+00    5.66e-10   1.00e+00  -1.13e-09  -5.66e-10    15
4535  1.00e+00    5.66e-10   1.00e+00  -1.13e-09  -5.66e-10    15
4536  1.00e+00    5.67e-10   1.00e+00  -1.13e-09  -5.67e-10    15
4537  1.00e+00    5.68e-10   1.00e+00  -1.14e-09  -5.68e-10    15
4538  1.00e+00    5.69e-10   1.00e+00  -1.14e-09  -5.69e-10    15
4539  1.00e+00    5.70e-10   1.00e+00  -1.14e-09  -5.70e-10    15
4540  1.00e+00    5.71e-10   1.00e+00  -1.14e-09  -5.71e-10    15
4541  1.00e+00    5.72e-10   1.00e+00  -1.14e-09  -5.72e-10    15
4542  1.00e+00    5.73e-10   1.00e+00  -1.15e-09  -5.73e-10    15
4543  1.00e+00    5.74e-10   1.00e+00  -1.15e-09  -5.74e-10    15
4544  1.00e+00    5.75e-10   1.00e+00  -1.15e-09  -5.75e-10    15
4545  1.00e+00    5.76e-10   1.00e+00  -1.15e-09  -5.76e-10    15
4546  1.00e+00    5.77e-10   1.00e+00  -1.15e-09  -5.77e-10    15
4547  1.00e+00    5.78e-10   1.00e+00  -1.16e-09  -5.78e-10    15
4548  1.00e+00    5.79e-10   1.00e+00  -1.16e-09  -5.79e-10    15
4549  1.00e+00    5.79e-10   1.00e+00  -1.16e-09  -5.79e-10    15
4550  1.00e+00    5.80e-10   1.00e+00  -1.16e-09  -5.80e-10    15
4551  1.00e+00    5.81e-10   1.00e+00  -1.16e-09  -5.81e-10    15
4552  1.00e+00    5.82e-10   1.00e+00  -1.16e-09  -5.82e-10    15
4553  1.00e+00    5.83e-10   1.00e+00  -1.17e-09  -5.83e-10    15
4554  1.00e+00    5.84e-10   1.00e+00  -1.17e-09  -5.84e-10    15
4555  1.00e+00    5.85e-10   1.00e+00  -1.17e-09  -5.85e-10    15
4556  1.00e+00    5.86e-10   1.00e+00  -1.17e-09  -5.86e-10    15
4557  1.00e+00    5.87e-10   1.00e+00  -1.17e-09  -5.87e-10    15
4558  1.00e+00    5.88e-10   1.00e+00  -1.18e-09  -5.88e-10    15
4559  1.00e+00    5.89e-10   1.00e+00  -1.18e-09  -5.89e-10    15
4560  1.00e+00    5.90e-10   1.00e+00  -1.18e-09  -5.90e-10    15
4561  1.00e+00    5.91e-10   1.00e+00  -1.18e-09  -5.91e-10    15
4562  1.00e+00    5.92e-10   1.00e+00  -1.18e-09  -5.92e-10    15
4563  1.00e+00    5.93e-10   1.00e+00  -1.19e-09  -5.93e-10    15
4564  1.00e+00    5.94e-10   1.00e+00  -1.19e-09  -5.94e-10    15
4565  1.00e+00    5.95e-10   1.00e+00  -1.19e-09  -5.95e-10    15
4566  1.00e+00    5.96e-10   1.00e+00  -1.19e-09  -5.96e-10    15
4567  1.00e+00    5.97e-10   1.00e+00  -1.19e-09  -5.97e-10    15
4568  1.00e+00    5.98e-10   1.00e+00  -1.20e-09  -5.98e-10    15
4569  1.00e+00    5.99e-10   1.00e+00  -1.20e-09  -5.99e-10    15
4570  1.00e+00    6.00e-10   1.00e+00  -1.20e-09  -6.00e-10    15
4571  1.00e+00    6.01e-10   1.00e+00  -1.20e-09  -6.01e-10    15
4572  1.00e+00    6.02e-10   1.00e+00  -1.20e-09  -6.02e-10    15
4573  1.00e+00    6.03e-10   1.00e+00  -1.21e-09  -6.03e-10    15
4574  1.00e+00    6.04e-10   1.00e+00  -1.21e-09  -6.04e-10    15
4575  1.00e+00    6.04e-10   1.00e+00  -1.21e-09  -6.04e-10    15
4576  1.00e+00    6.05e-10   1.00e+00  -1.21e-09  -6.05e-10    15
4577  1.00e+00    6.06e-10   1.00e+00  -1.21e-09  -6.06e-10    15
4578  1.00e+00    6.07e-10   1.00e+00  -1.21e-09  -6.07e-10    15
4579  1.00e+00    6.08e-10   1.00e+00  -1.22e-09  -6.08e-10    15
4580  1.00e+00    6.09e-10   1.00e+00  -1.22e-09  -6.09e-10    15
4581  1.00e+00    6.10e-10   1.00e+00  -1.22e-09  -6.10e-10    15
4582  1.00e+00    6.11e-10   1.00e+00  -1.22e-09  -6.11e-10    15
4583  1.00e+00    6.12e-10   1.00e+00  -1.22e-09  -6.12e-10    15
4584  1.00e+00    6.13e-10   1.00e+00  -1.23e-09  -6.13e-10    15
4585  1.00e+00    6.14e-10   1.00e+00  -1.23e-09  -6.14e-10    15
4586  1.00e+00    6.15e-10   1.00e+00  -1.23e-09  -6.15e-10    15
4587  1.00e+00    6.16e-10   1.00e+00  -1.23e-09  -6.16e-10    15
4588  1.00e+00    6.17e-10   1.00e+00  -1.23e-09  -6.17e-10    15
4589  1.00e+00    6.18e-10   1.00e+00  -1.24e-09  -6.18e-10    15
4590  1.00e+00    6.19e-10   1.00e+00  -1.24e-09  -6.19e-10    15
4591  1.00e+00    6.20e-10   1.00e+00  -1.24e-09  -6.20e-10    15
4592  1.00e+00    6.21e-10   1.00e+00  -1.24e-09  -6.21e-10    15
4593  1.00e+00    6.22e-10   1.00e+00  -1.24e-09  -6.22e-10    15
4594  1.00e+00    6.23e-10   1.00e+00  -1.25e-09  -6.23e-10    15
4595  1.00e+00    6.24e-10   1.00e+00  -1.25e-09  -6.24e-10    15
4596  1.00e+00    6.25e-10   1.00e+00  -1.25e-09  -6.25e-10    15
4597  1.00e+00    6.27e-10   1.00e+00  -1.25e-09  -6.27e-10    15
4598  1.00e+00    6.28e-10   1.00e+00  -1.26e-09  -6.28e-10    15
4599  1.00e+00    6.29e-10   1.00e+00  -1.26e-09  -6.29e-10    15
4600  1.00e+00    6.30e-10   1.00e+00  -1.26e-09  -6.30e-10    15
4601  1.00e+00    6.31e-10   1.00e+00  -1.26e-09  -6.31e-10    15
4602  1.00e+00    6.32e-10   1.00e+00  -1.26e-09  -6.32e-10    15
4603  1.00e+00    6.33e-10   1.00e+00  -1.27e-09  -6.33e-10    15
4604  1.00e+00    6.34e-10   1.00e+00  -1.27e-09  -6.34e-10    15
4605  1.00e+00    6.35e-10   1.00e+00  -1.27e-09  -6.35e-10    15
4606  1.00e+00    6.36e-10   1.00e+00  -1.27e-09  -6.36e-10    15
4607  1.00e+00    6.37e-10   1.00e+00  -1.27e-09  -6.37e-10    15
4608  1.00e+00    6.38e-10   1.00e+00  -1.28e-09  -6.38e-10    15
4609  1.00e+00    6.39e-10   1.00e+00  -1.28e-09  -6.39e-10    15
4610  1.00e+00    6.40e-10   1.00e+00  -1.28e-09  -6.40e-10    15
4611  1.00e+00    6.41e-10   1.00e+00  -1.28e-09  -6.41e-10    15
4612  1.00e+00    6.42e-10   1.00e+00  -1.28e-09  -6.42e-10    15
4613  1.00e+00    6.43e-10   1.00e+00  -1.29e-09  -6.43e-10    15
4614  1.00e+00    6.44e-10   1.00e+00  -1.29e-09  -6.44e-10    15
4615  1.00e+00    6.45e-10   1.00e+00  -1.29e-09  -6.45e-10    15
4616  1.00e+00    6.46e-10   1.00e+00  -1.29e-09  -6.46e-10    15
4617  1.00e+00    6.47e-10   1.00e+00  -1.29e-09  -6.47e-10    15
4618  1.00e+00    6.48e-10   1.00e+00  -1.30e-09  -6.48e-10    15
4619  1.00e+00    6.49e-10   1.00e+00  -1.30e-09  -6.49e-10    15
4620  1.00e+00    6.50e-10   1.00e+00  -1.30e-09  -6.50e-10    15
4621  1.00e+00    6.51e-10   1.00e+00  -1.30e-09  -6.51e-10    15
4622  1.00e+00    6.53e-10   1.00e+00  -1.31e-09  -6.53e-10    15
4623  1.00e+00    6.54e-10   1.00e+00  -1.31e-09  -6.54e-10    15
4624  1.00e+00    6.55e-10   1.00e+00  -1.31e-09  -6.55e-10    15
